Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Color,Season,Area
3122,63,Female,Hoodie,Clothing,38,Louisiana,Black,Fall,East
3123,23,Female,Socks,Clothing,45,Georgia,Pink,Fall,East
3124,57,Female,Handbag,Accessories,77,Iowa,Red,Fall,East
3125,57,Female,Jewelry,Accessories,51,California,Peach,Summer,West
3126,33,Female,Coat,Outerwear,26,Oregon,Lavender,Spring,West
3127,57,Female,Sunglasses,Accessories,76,Maine,Lavender,Winter,East
3128,55,Female,Gloves,Accessories,94,Louisiana,Beige,Winter,East
3129,65,Female,Jacket,Outerwear,32,Arkansas,Indigo,Fall,East
3130,60,Female,Sandals,Footwear,20,Maryland,Cyan,Summer,East
3131,52,Female,Pants,Clothing,20,Vermont,Yellow,Summer,East
3132,34,Female,Jacket,Outerwear,59,North Dakota,Peach,Fall,West
3133,33,Female,Sweater,Clothing,97,Michigan,Yellow,Summer,East
3134,58,Female,T-shirt,Clothing,68,Arkansas,Orange,Spring,East
3135,35,Female,Boots,Footwear,66,Kentucky,Gray,Spring,East
3136,68,Female,Shoes,Footwear,85,Indiana,Yellow,Spring,East
3137,58,Female,Skirt,Clothing,32,Minnesota,Gray,Fall,East
3138,34,Female,Coat,Outerwear,44,Louisiana,Turquoise,Spring,East
3139,47,Female,Blouse,Clothing,95,Kentucky,Gray,Fall,East
3140,35,Female,Sunglasses,Accessories,85,Georgia,Olive,Winter,East
3142,36,Female,Sunglasses,Accessories,30,Mississippi,Peach,Winter,East
3143,23,Female,Sneakers,Footwear,21,Kansas,Magenta,Winter,West
3144,68,Female,Hoodie,Clothing,22,Arizona,Purple,Summer,West
3145,23,Female,Boots,Footwear,70,Maine,Beige,Spring,East
3146,57,Female,Handbag,Accessories,29,Texas,Purple,Spring,West
3147,21,Female,Shirt,Clothing,83,Virginia,Yellow,Winter,East
3148,45,Female,Sweater,Clothing,99,North Dakota,Pink,Winter,West
3149,37,Female,Shorts,Clothing,35,West Virginia,Purple,Fall,East
3150,18,Female,Belt,Accessories,40,North Carolina,Lavender,Winter,East
3151,55,Female,Blouse,Clothing,25,Georgia,Peach,Spring,East
3152,52,Female,T-shirt,Clothing,64,New Mexico,Orange,Fall,West
3153,49,Female,Belt,Accessories,90,North Carolina,Red,Fall,East
3154,56,Female,Socks,Clothing,88,Alabama,Red,Fall,East
3155,27,Female,Belt,Accessories,55,Connecticut,Gold,Winter,East
3156,22,Female,Handbag,Accessories,90,Montana,Brown,Fall,West
3157,18,Female,Shirt,Clothing,50,Montana,Black,Winter,West
3158,21,Female,Belt,Accessories,34,Maine,Red,Fall,East
3159,30,Female,Jewelry,Accessories,77,Mississippi,Gray,Winter,East
3160,62,Female,Hat,Accessories,89,Louisiana,Pink,Winter,East
3161,28,Female,Backpack,Accessories,87,Nebraska,Turquoise,Fall,West
3162,66,Female,Dress,Clothing,77,Massachusetts,Charcoal,Winter,East
3163,66,Female,Shoes,Footwear,85,Wisconsin,Blue,Winter,East
3164,49,Female,Pants,Clothing,66,Nebraska,Turquoise,Summer,West
3165,40,Female,Dress,Clothing,32,Arizona,Silver,Winter,West
3167,19,Female,Shirt,Clothing,80,Georgia,Gold,Winter,East
3168,24,Female,Dress,Clothing,78,Oregon,Blue,Fall,West
3169,31,Female,Jeans,Clothing,24,Montana,Orange,Spring,West
3170,35,Female,T-shirt,Clothing,59,Georgia,White,Fall,East
3171,65,Female,Sunglasses,Accessories,41,Rhode Island,Charcoal,Spring,East
3172,68,Female,Jewelry,Accessories,26,Tennessee,Maroon,Spring,East
3173,57,Female,Socks,Clothing,52,Missouri,Olive,Fall,East
3174,69,Female,Skirt,Clothing,46,Washington,Teal,Summer,West
3175,45,Female,Pants,Clothing,52,Oklahoma,Orange,Winter,West
3176,35,Female,Socks,Clothing,42,Connecticut,Maroon,Fall,East
3177,36,Female,Sandals,Footwear,37,Arkansas,Turquoise,Spring,East
3178,55,Female,Belt,Accessories,52,Missouri,Beige,Fall,East
3179,66,Female,Sandals,Footwear,34,Washington,Beige,Spring,West
3180,57,Female,Shorts,Clothing,88,Idaho,Olive,Spring,West
3181,18,Female,Handbag,Accessories,88,Montana,Turquoise,Fall,West
3182,31,Female,Jacket,Outerwear,51,Montana,Charcoal,Summer,West
3183,50,Female,Sunglasses,Accessories,97,Georgia,Green,Fall,East
3184,50,Female,Sneakers,Footwear,56,Mississippi,Green,Winter,East
3186,52,Female,Skirt,Clothing,71,Ohio,Gold,Fall,East
3187,38,Female,Jewelry,Accessories,93,Virginia,Cyan,Winter,East
3188,67,Female,Blouse,Clothing,72,Texas,Indigo,Winter,West
3189,42,Female,Blouse,Clothing,59,Vermont,Lavender,Winter,East
3190,25,Female,Boots,Footwear,87,Kansas,Beige,Summer,West
3191,41,Female,Jeans,Clothing,78,California,Purple,Fall,West
3192,62,Female,Hoodie,Clothing,68,Mississippi,Maroon,Winter,East
3193,19,Female,Sweater,Clothing,76,Iowa,Maroon,Fall,East
3194,63,Female,Gloves,Accessories,99,Virginia,Teal,Winter,East
3195,43,Female,Sneakers,Footwear,52,Maryland,Gold,Summer,East
3196,68,Female,Sunglasses,Accessories,58,Missouri,Red,Spring,East
3197,24,Female,Belt,Accessories,59,Wisconsin,Maroon,Winter,East
3198,27,Female,Sweater,Clothing,71,Maine,Teal,Spring,East
3199,61,Female,Gloves,Accessories,94,Pennsylvania,Peach,Winter,East
3200,59,Female,Handbag,Accessories,40,Maine,Pink,Winter,East
3201,67,Female,Socks,Clothing,24,Missouri,Black,Spring,East
3202,46,Female,Pants,Clothing,38,Vermont,Indigo,Fall,East
3203,65,Female,Scarf,Accessories,37,Wisconsin,Green,Fall,East
3204,63,Female,Coat,Outerwear,29,New Jersey,Teal,Spring,East
3205,57,Female,Jacket,Outerwear,92,New Mexico,Lavender,Fall,West
3206,40,Female,Hoodie,Clothing,24,Colorado,Magenta,Fall,West
3207,36,Female,Boots,Footwear,52,California,Brown,Winter,West
3208,67,Female,Socks,Clothing,29,Arizona,Beige,Summer,West
3209,61,Female,Jewelry,Accessories,30,Indiana,Indigo,Winter,East
3210,64,Female,Shoes,Footwear,31,Arkansas,Peach,Fall,East
3211,30,Female,Socks,Clothing,67,Nevada,Magenta,Summer,West
3212,53,Female,Pants,Clothing,65,Rhode Island,Turquoise,Winter,East
3213,27,Female,Sneakers,Footwear,22,Wyoming,Indigo,Winter,West
3214,27,Female,Sunglasses,Accessories,56,Texas,Brown,Winter,West
3215,53,Female,Skirt,Clothing,78,Washington,Yellow,Spring,West
3216,34,Female,Coat,Outerwear,90,Rhode Island,Magenta,Summer,East
3217,39,Female,Hoodie,Clothing,85,Illinois,Olive,Winter,East
3218,44,Female,Sunglasses,Accessories,58,Oregon,Silver,Fall,West
3219,37,Female,Skirt,Clothing,34,Florida,Teal,Fall,East
3220,57,Female,Coat,Outerwear,40,Kansas,White,Summer,West
3221,38,Female,Handbag,Accessories,29,North Dakota,Blue,Fall,West
3222,21,Female,T-shirt,Clothing,76,New Hampshire,Yellow,Winter,East
3223,45,Female,Sunglasses,Accessories,84,Texas,Maroon,Fall,West
3224,68,Female,Shirt,Clothing,65,Montana,Gray,Spring,West
3225,37,Female,Hoodie,Clothing,80,Delaware,Indigo,Winter,East
3226,53,Female,Blouse,Clothing,98,New Hampshire,Pink,Fall,East
3227,57,Female,Sneakers,Footwear,71,Minnesota,Beige,Spring,East
3229,37,Female,Jewelry,Accessories,95,Connecticut,Yellow,Spring,East
3230,54,Female,Pants,Clothing,67,Connecticut,Teal,Fall,East
3231,49,Female,Sneakers,Footwear,49,Kansas,Olive,Summer,West
3232,62,Female,Shoes,Footwear,97,Nevada,Maroon,Winter,West
3233,45,Female,T-shirt,Clothing,34,Massachusetts,White,Spring,East
3234,45,Female,Belt,Accessories,74,Indiana,Lavender,Fall,East
3235,49,Female,Jewelry,Accessories,96,Washington,Black,Winter,West
3236,27,Female,Belt,Accessories,68,Kansas,Green,Summer,West
3237,63,Female,Belt,Accessories,84,South Carolina,Olive,Fall,East
3238,61,Female,T-shirt,Clothing,57,Vermont,Gray,Summer,East
3239,25,Female,Sneakers,Footwear,84,Wyoming,Teal,Fall,West
3240,33,Female,Sunglasses,Accessories,32,Colorado,Charcoal,Fall,West
3241,56,Female,Sandals,Footwear,37,West Virginia,Violet,Fall,East
3242,50,Female,Handbag,Accessories,58,Connecticut,Lavender,Summer,East
3243,45,Female,Socks,Clothing,74,Oregon,Beige,Fall,West
3244,45,Female,Hoodie,Clothing,99,Idaho,Black,Summer,West
3245,65,Female,Sweater,Clothing,81,Arkansas,Black,Fall,East
3246,63,Female,Pants,Clothing,76,Kansas,Purple,Fall,West
3247,70,Female,Sneakers,Footwear,98,Michigan,Magenta,Summer,East
3248,53,Female,Gloves,Accessories,91,Arkansas,Teal,Summer,East
3249,22,Female,T-shirt,Clothing,79,Pennsylvania,Teal,Summer,East
3250,26,Female,Backpack,Accessories,83,Virginia,Pink,Summer,East
3251,23,Female,Coat,Outerwear,90,Minnesota,Teal,Spring,East
3252,25,Female,Coat,Outerwear,20,Nevada,Gold,Winter,West
3253,69,Female,Sandals,Footwear,21,Montana,Brown,Spring,West
3254,36,Female,Backpack,Accessories,60,Nebraska,Brown,Fall,West
3255,21,Female,Sweater,Clothing,31,Indiana,Magenta,Winter,East
3256,57,Female,Shorts,Clothing,40,New Jersey,Black,Fall,East
3257,60,Female,Sunglasses,Accessories,26,Wisconsin,Teal,Winter,East
3258,44,Female,Shirt,Clothing,98,Minnesota,Brown,Fall,East
3259,31,Female,Shoes,Footwear,51,New Jersey,Magenta,Spring,East
3260,57,Female,Hat,Accessories,95,Oklahoma,Indigo,Fall,West
3261,39,Female,Scarf,Accessories,36,Wisconsin,Violet,Summer,East
3262,48,Female,Belt,Accessories,52,Rhode Island,Cyan,Winter,East
3263,42,Female,T-shirt,Clothing,35,Indiana,Violet,Spring,East
3264,56,Female,Shorts,Clothing,68,Vermont,Black,Fall,East
3265,28,Female,Pants,Clothing,50,Maine,Charcoal,Winter,East
3266,40,Female,Sunglasses,Accessories,100,Alabama,White,Winter,East
3267,49,Female,Coat,Outerwear,74,Alabama,Gray,Winter,East
3268,37,Female,Hoodie,Clothing,45,Idaho,Pink,Winter,West
3269,22,Female,Dress,Clothing,97,Arkansas,Cyan,Fall,East
3270,27,Female,Blouse,Clothing,60,Ohio,Blue,Winter,East
3271,59,Female,Socks,Clothing,25,Illinois,Indigo,Winter,East
3272,35,Female,Socks,Clothing,55,Nevada,Magenta,Spring,West
3273,58,Female,Shoes,Footwear,99,Texas,Lavender,Winter,West
3274,58,Female,Belt,Accessories,45,Nevada,Orange,Summer,West
3275,46,Female,Sweater,Clothing,20,Oklahoma,Cyan,Spring,West
3276,43,Female,Pants,Clothing,88,Alabama,Green,Summer,East
3277,39,Female,Scarf,Accessories,99,South Dakota,White,Summer,West
3278,59,Female,Skirt,Clothing,86,Texas,Blue,Spring,West
3279,59,Female,Dress,Clothing,70,Montana,Black,Summer,West
3280,59,Female,Hat,Accessories,50,Wyoming,Red,Fall,West
3281,45,Female,Handbag,Accessories,57,New York,Red,Winter,East
3282,27,Female,Pants,Clothing,69,Oregon,Gold,Winter,West
3283,24,Female,T-shirt,Clothing,94,California,Red,Fall,West
3284,47,Female,Jacket,Outerwear,24,North Carolina,Purple,Spring,East
3285,70,Female,Scarf,Accessories,79,Kentucky,White,Spring,East
3287,45,Female,Jacket,Outerwear,67,Illinois,Pink,Winter,East
3288,24,Female,Skirt,Clothing,63,West Virginia,Black,Spring,East
3289,67,Female,Handbag,Accessories,61,South Carolina,White,Spring,East
3290,31,Female,Backpack,Accessories,50,Montana,Maroon,Summer,West
3291,52,Female,Coat,Outerwear,82,North Dakota,Black,Spring,West
3292,29,Female,Belt,Accessories,51,New Mexico,Olive,Fall,West
3293,62,Female,Handbag,Accessories,23,Missouri,Gray,Spring,East
3294,19,Female,Coat,Outerwear,91,West Virginia,Gold,Spring,East
3295,62,Female,Sweater,Clothing,60,South Carolina,Magenta,Spring,East
3296,70,Female,Blouse,Clothing,34,West Virginia,Lavender,Summer,East
3298,67,Female,Belt,Accessories,82,West Virginia,Violet,Fall,East
3299,65,Female,Jacket,Outerwear,73,New Mexico,Brown,Fall,West
3300,45,Female,Shorts,Clothing,32,South Dakota,Teal,Spring,West
3301,26,Female,Hat,Accessories,80,Oklahoma,Charcoal,Spring,West
3302,36,Female,Pants,Clothing,58,Oklahoma,Charcoal,Summer,West
3303,36,Female,Blouse,Clothing,82,Alabama,Beige,Winter,East
3304,20,Female,Belt,Accessories,60,Mississippi,Turquoise,Summer,East
3305,30,Female,Handbag,Accessories,79,Mississippi,Orange,Fall,East
3306,34,Female,Hoodie,Clothing,41,Nebraska,Cyan,Summer,West
3307,63,Female,Jacket,Outerwear,39,Colorado,Orange,Summer,West
3308,18,Female,Scarf,Accessories,36,Pennsylvania,Green,Winter,East
3309,55,Female,Jeans,Clothing,70,Utah,Pink,Fall,West
3310,48,Female,Handbag,Accessories,47,Massachusetts,Blue,Summer,East
3311,45,Female,Jacket,Outerwear,27,Iowa,Pink,Winter,East
3312,29,Female,Hat,Accessories,52,Florida,Blue,Summer,East
3313,55,Female,Sneakers,Footwear,75,Louisiana,Black,Summer,East
3314,55,Female,Hat,Accessories,30,Kansas,Black,Fall,West
3315,55,Female,Socks,Clothing,94,Kansas,Violet,Spring,West
3316,48,Female,Scarf,Accessories,68,Kentucky,Gold,Summer,East
3317,42,Female,Socks,Clothing,45,New Mexico,Olive,Summer,West
3318,21,Female,Hat,Accessories,67,North Carolina,Pink,Summer,East
3319,45,Female,Jacket,Outerwear,46,North Dakota,Olive,Summer,West
3320,23,Female,Shorts,Clothing,31,North Dakota,Indigo,Summer,West
3321,66,Female,Blouse,Clothing,44,Illinois,Silver,Fall,East
3322,32,Female,Coat,Outerwear,100,Maine,Charcoal,Winter,East
3323,52,Female,Sweater,Clothing,92,Indiana,Orange,Winter,East
3324,54,Female,Handbag,Accessories,78,North Dakota,Yellow,Winter,West
3325,37,Female,T-shirt,Clothing,32,Missouri,Red,Fall,East
3327,47,Female,Gloves,Accessories,95,North Dakota,Magenta,Summer,West
3328,47,Female,Shorts,Clothing,64,Connecticut,Black,Spring,East
3329,42,Female,Sandals,Footwear,35,Wisconsin,Violet,Spring,East
3330,34,Female,Backpack,Accessories,54,New Jersey,Gray,Winter,East
3331,38,Female,Sneakers,Footwear,96,Missouri,Black,Spring,East
3332,55,Female,Sunglasses,Accessories,58,California,Pink,Summer,West
3333,27,Female,T-shirt,Clothing,23,Washington,Silver,Summer,West
3334,55,Female,Jeans,Clothing,35,Minnesota,Violet,Spring,East
3335,66,Female,Shirt,Clothing,23,California,Beige,Summer,West
3336,44,Female,Hat,Accessories,94,Texas,Cyan,Winter,West
3337,39,Female,Blouse,Clothing,45,Montana,Brown,Fall,West
3338,23,Female,Jacket,Outerwear,23,Arizona,Blue,Winter,West
3339,29,Female,Skirt,Clothing,94,Minnesota,White,Winter,East
3340,20,Female,Gloves,Accessories,99,Nebraska,Cyan,Fall,West
3341,42,Female,T-shirt,Clothing,36,Virginia,Maroon,Fall,East
3342,55,Female,Jacket,Outerwear,50,Connecticut,Olive,Summer,East
3343,66,Female,Jacket,Outerwear,81,New Jersey,Violet,Spring,East
3344,24,Female,Shorts,Clothing,31,Kentucky,Green,Winter,East
3345,62,Female,Hat,Accessories,48,Washington,Magenta,Fall,West
3346,28,Female,Handbag,Accessories,91,Florida,Turquoise,Summer,East
3347,30,Female,Jeans,Clothing,99,Oklahoma,Black,Summer,West
3348,22,Female,Shoes,Footwear,70,Iowa,Cyan,Summer,East
3349,28,Female,T-shirt,Clothing,74,New Hampshire,Gray,Winter,East
3350,35,Female,Jewelry,Accessories,79,Georgia,Red,Fall,East
3351,45,Female,Handbag,Accessories,33,Mississippi,Olive,Fall,East
3352,43,Female,Shirt,Clothing,49,New Hampshire,Cyan,Spring,East
3353,55,Female,Belt,Accessories,96,Washington,Teal,Summer,West
3354,31,Female,Dress,Clothing,66,Ohio,Teal,Fall,East
3355,42,Female,Skirt,Clothing,45,Maryland,Orange,Fall,East
3356,40,Female,Blouse,Clothing,28,Delaware,Peach,Spring,East
3357,39,Female,Jeans,Clothing,48,Tennessee,Silver,Summer,East
3358,41,Female,Hoodie,Clothing,67,Arkansas,Pink,Winter,East
3359,56,Female,T-shirt,Clothing,59,Tennessee,Magenta,Fall,East
3360,43,Female,Sunglasses,Accessories,74,New Hampshire,Red,Fall,East
3361,22,Female,Jacket,Outerwear,81,Minnesota,Maroon,Spring,East
3362,47,Female,Shoes,Footwear,26,Florida,Silver,Spring,East
3363,50,Female,Handbag,Accessories,61,Tennessee,Gray,Summer,East
3364,58,Female,Sweater,Clothing,23,California,Turquoise,Winter,West
3365,50,Female,Scarf,Accessories,33,Oregon,Peach,Fall,West
3366,43,Female,Skirt,Clothing,58,Tennessee,Teal,Fall,East
3367,38,Female,Gloves,Accessories,65,North Carolina,Red,Spring,East
3368,44,Female,T-shirt,Clothing,48,Tennessee,Blue,Summer,East
3369,30,Female,Sandals,Footwear,25,Nebraska,Blue,Spring,West
3370,47,Female,Sweater,Clothing,51,Maine,Indigo,Winter,East
3371,30,Female,Belt,Accessories,31,Illinois,Charcoal,Summer,East
3372,49,Female,Hoodie,Clothing,99,Colorado,Turquoise,Winter,West
3373,56,Female,Socks,Clothing,25,Pennsylvania,Maroon,Winter,East
3374,70,Female,Sandals,Footwear,52,Minnesota,Purple,Spring,East
3375,22,Female,Blouse,Clothing,47,Nevada,Lavender,Spring,West
3376,51,Female,Boots,Footwear,98,Connecticut,Yellow,Fall,East
3377,22,Female,Hat,Accessories,46,Ohio,Green,Winter,East
3378,37,Female,Shirt,Clothing,32,Kentucky,Yellow,Winter,East
3379,49,Female,Shorts,Clothing,75,Minnesota,Gold,Fall,East
3380,61,Female,Handbag,Accessories,51,Tennessee,Turquoise,Summer,East
3381,41,Female,Dress,Clothing,52,North Dakota,Blue,Summer,West
3382,57,Female,Hat,Accessories,66,Minnesota,Turquoise,Winter,East
3383,34,Female,Sweater,Clothing,35,Nebraska,Maroon,Spring,West
3384,27,Female,Coat,Outerwear,43,Delaware,Pink,Fall,East
3385,39,Female,Hoodie,Clothing,24,Minnesota,Maroon,Summer,East
3386,62,Female,Jewelry,Accessories,83,Rhode Island,Olive,Winter,East
3387,34,Female,T-shirt,Clothing,62,Michigan,Lavender,Fall,East
3388,53,Female,Pants,Clothing,78,New Jersey,Pink,Spring,East
3389,35,Female,Sweater,Clothing,61,South Dakota,Cyan,Spring,West
3390,38,Female,Pants,Clothing,57,North Carolina,Maroon,Fall,East
3391,32,Female,Socks,Clothing,70,Oregon,Red,Summer,West
3392,47,Female,Hoodie,Clothing,57,Montana,Silver,Fall,West
3393,53,Female,Scarf,Accessories,74,New Jersey,Blue,Winter,East
3394,60,Female,Dress,Clothing,90,Arizona,Gold,Fall,West
3395,31,Female,Sandals,Footwear,98,Vermont,Yellow,Spring,East
3396,44,Female,Dress,Clothing,43,Colorado,Silver,Winter,West
3397,29,Female,Pants,Clothing,37,Tennessee,Black,Winter,East
3398,19,Female,Blouse,Clothing,38,New Jersey,Yellow,Summer,East
3399,54,Female,Jeans,Clothing,60,Montana,Pink,Winter,West
3400,40,Female,Pants,Clothing,55,Montana,Yellow,Winter,West
3401,39,Female,Sunglasses,Accessories,51,Nevada,Lavender,Fall,West
3402,44,Female,Backpack,Accessories,71,Nevada,Peach,Winter,West
3403,22,Female,Hoodie,Clothing,61,Louisiana,Black,Spring,East
3404,30,Female,Boots,Footwear,65,Illinois,Olive,Summer,East
3405,69,Female,Gloves,Accessories,34,South Carolina,Olive,Fall,East
3406,28,Female,Blouse,Clothing,87,Washington,White,Summer,West
3407,57,Female,Sweater,Clothing,79,Nebraska,Red,Spring,West
3408,46,Female,Dress,Clothing,46,Alabama,Purple,Spring,East
3409,48,Female,Socks,Clothing,72,Montana,Purple,Summer,West
3410,24,Female,Shirt,Clothing,93,Minnesota,Teal,Summer,East
3411,50,Female,Sandals,Footwear,76,Ohio,Teal,Summer,East
3412,29,Female,Shoes,Footwear,56,New York,Gray,Winter,East
3413,61,Female,Sandals,Footwear,83,Indiana,Magenta,Fall,East
3414,34,Female,Gloves,Accessories,90,Delaware,Black,Winter,East
3415,27,Female,Boots,Footwear,94,Connecticut,Maroon,Spring,East
3416,38,Female,Blouse,Clothing,68,New York,Gold,Fall,East
3417,25,Female,Sandals,Footwear,53,Alabama,Purple,Spring,East
3418,54,Female,Coat,Outerwear,35,Massachusetts,Blue,Summer,East
3419,53,Female,Jacket,Outerwear,30,South Carolina,Beige,Summer,East
3420,23,Female,Jewelry,Accessories,26,West Virginia,Indigo,Winter,East
3421,19,Female,Hat,Accessories,60,Kentucky,Purple,Winter,East
3422,57,Female,Shoes,Footwear,30,New Jersey,Maroon,Summer,East
3423,19,Female,Coat,Outerwear,91,New York,Beige,Winter,East
3424,33,Female,Boots,Footwear,71,Massachusetts,Brown,Spring,East
3425,33,Female,Scarf,Accessories,64,Florida,Green,Summer,East
3426,38,Female,Hat,Accessories,54,Michigan,Blue,Summer,East
3427,47,Female,Socks,Clothing,35,Oregon,Magenta,Fall,West
3428,39,Female,T-shirt,Clothing,38,Michigan,Turquoise,Winter,East
3429,32,Female,Jewelry,Accessories,69,Washington,Gray,Fall,West
3431,67,Female,Socks,Clothing,73,Montana,Lavender,Winter,West
3432,46,Female,Belt,Accessories,49,New Mexico,Green,Summer,West
3433,36,Female,Boots,Footwear,44,Connecticut,Gray,Summer,East
3435,31,Female,Pants,Clothing,72,Ohio,Orange,Summer,East
3436,68,Female,Socks,Clothing,91,Montana,Beige,Summer,West
3437,57,Female,Belt,Accessories,83,Nebraska,Peach,Winter,West
3438,22,Female,Jacket,Outerwear,62,Oklahoma,Green,Winter,West
3439,26,Female,Shirt,Clothing,71,Kentucky,Violet,Fall,East
3440,43,Female,Gloves,Accessories,93,Idaho,Gray,Summer,West
3441,45,Female,Handbag,Accessories,63,Maryland,Magenta,Fall,East
3442,64,Female,Sweater,Clothing,96,Tennessee,Charcoal,Fall,East
3443,28,Female,Skirt,Clothing,78,Michigan,Violet,Spring,East
3444,47,Female,Dress,Clothing,24,Tennessee,Silver,Summer,East
3445,53,Female,Pants,Clothing,63,Rhode Island,Green,Summer,East
3446,42,Female,Hat,Accessories,58,Florida,Magenta,Fall,East
3447,51,Female,Boots,Footwear,55,Louisiana,Purple,Spring,East
3448,62,Female,Sandals,Footwear,58,Arkansas,Blue,Fall,East
3449,18,Female,Coat,Outerwear,28,Kentucky,Yellow,Winter,East
3450,48,Female,Blouse,Clothing,37,Kansas,Brown,Spring,West
3451,20,Female,Shorts,Clothing,78,Vermont,Pink,Spring,East
3452,32,Female,Blouse,Clothing,73,Nevada,Silver,Fall,West
3453,26,Female,Jacket,Outerwear,20,Oklahoma,Indigo,Spring,West
3454,31,Female,Shirt,Clothing,60,Alabama,Pink,Winter,East
3455,55,Female,Handbag,Accessories,71,Louisiana,Lavender,Fall,East
3456,49,Female,T-shirt,Clothing,89,Ohio,Orange,Fall,East
3457,42,Female,Hoodie,Clothing,53,Texas,Red,Fall,West
3458,64,Female,Jewelry,Accessories,87,Maryland,Gray,Summer,East
3459,68,Female,Jewelry,Accessories,37,West Virginia,Violet,Spring,East
3460,68,Female,Hoodie,Clothing,37,Ohio,Green,Fall,East
3461,41,Female,Scarf,Accessories,78,Indiana,Gold,Spring,East
3462,51,Female,Shoes,Footwear,23,Wyoming,Maroon,Spring,West
3463,44,Female,Jeans,Clothing,73,Michigan,Olive,Spring,East
3464,27,Female,Jewelry,Accessories,27,Maine,Yellow,Fall,East
3465,36,Female,Coat,Outerwear,59,Utah,Peach,Winter,West
3466,19,Female,Backpack,Accessories,53,Iowa,Gold,Spring,East
3467,49,Female,Socks,Clothing,42,Maryland,Purple,Summer,East
3468,18,Female,Scarf,Accessories,45,Texas,Charcoal,Fall,West
3469,36,Female,Sunglasses,Accessories,89,Ohio,Indigo,Winter,East
3470,36,Female,Socks,Clothing,85,North Dakota,Magenta,Fall,West
3471,19,Female,Coat,Outerwear,69,West Virginia,Olive,Summer,East
3472,43,Female,Sandals,Footwear,66,North Carolina,Blue,Spring,East
3473,31,Female,Blouse,Clothing,42,Georgia,White,Summer,East
3474,63,Female,Dress,Clothing,40,Kansas,Cyan,Spring,West
3475,41,Female,Pants,Clothing,82,Maine,Cyan,Winter,East
3476,48,Female,Sneakers,Footwear,88,South Carolina,Orange,Spring,East
3477,68,Female,Boots,Footwear,99,South Carolina,Orange,Summer,East
3478,53,Female,Handbag,Accessories,85,Kentucky,Teal,Spring,East
3479,36,Female,Handbag,Accessories,57,Arizona,Magenta,Fall,West
3480,46,Female,Sweater,Clothing,56,New York,Orange,Summer,East
3481,21,Female,Sandals,Footwear,79,New Hampshire,Peach,Winter,East
3482,52,Female,Socks,Clothing,67,Ohio,Maroon,Summer,East
3484,19,Female,Hoodie,Clothing,37,Texas,White,Winter,West
3485,44,Female,Dress,Clothing,75,Illinois,Gray,Fall,East
3486,50,Female,Shirt,Clothing,21,Massachusetts,Brown,Winter,East
3487,51,Female,Shorts,Clothing,89,North Carolina,Charcoal,Winter,East
3488,25,Female,Sandals,Footwear,24,West Virginia,Beige,Fall,East
3489,62,Female,Sweater,Clothing,27,Delaware,Teal,Spring,East
3490,48,Female,Dress,Clothing,26,Idaho,Black,Summer,West
3491,62,Female,Boots,Footwear,82,Oregon,Violet,Spring,West
3492,22,Female,Pants,Clothing,28,Maine,Orange,Winter,East
3493,48,Female,Gloves,Accessories,65,South Dakota,Turquoise,Fall,West
3494,48,Female,Pants,Clothing,82,New Mexico,Black,Winter,West
3495,62,Female,Scarf,Accessories,38,Washington,Silver,Winter,West
3496,24,Female,Shorts,Clothing,33,Georgia,Gray,Spring,East
3497,39,Female,Shoes,Footwear,38,Idaho,Pink,Summer,West
3498,35,Female,Handbag,Accessories,48,Colorado,Red,Spring,West
3499,47,Female,Sandals,Footwear,35,Kentucky,Lavender,Summer,East
3500,22,Female,Socks,Clothing,29,New Jersey,Indigo,Fall,East
3501,38,Female,Shirt,Clothing,48,Oregon,Silver,Fall,West
3502,53,Female,Shoes,Footwear,87,Nebraska,Silver,Fall,West
3503,31,Female,Backpack,Accessories,62,Massachusetts,Green,Fall,East
3504,31,Female,Shirt,Clothing,96,Nebraska,Pink,Spring,West
3506,48,Female,Jewelry,Accessories,42,Indiana,Red,Winter,East
3507,18,Female,Shirt,Clothing,57,Illinois,Olive,Winter,East
3508,46,Female,Handbag,Accessories,65,Colorado,Purple,Spring,West
3509,52,Female,Pants,Clothing,54,Pennsylvania,Gray,Fall,East
3510,50,Female,T-shirt,Clothing,22,Ohio,Brown,Winter,East
3511,49,Female,Sneakers,Footwear,96,Pennsylvania,Orange,Fall,East
3512,69,Female,Jewelry,Accessories,81,Mississippi,Blue,Summer,East
3513,36,Female,Shirt,Clothing,46,Kentucky,White,Fall,East
3515,25,Female,Sneakers,Footwear,50,Georgia,Gray,Winter,East
3516,19,Female,Dress,Clothing,80,South Dakota,Charcoal,Winter,West
3517,34,Female,Boots,Footwear,56,South Carolina,White,Summer,East
3518,29,Female,Skirt,Clothing,69,Tennessee,Orange,Winter,East
3519,50,Female,Shirt,Clothing,97,Colorado,Black,Spring,West
3520,31,Female,Shorts,Clothing,66,Wisconsin,White,Winter,East
3521,41,Female,Hat,Accessories,70,Georgia,Brown,Spring,East
3522,52,Female,Shoes,Footwear,50,Maryland,Pink,Winter,East
3523,27,Female,Pants,Clothing,85,New Jersey,Yellow,Spring,East
3524,49,Female,Backpack,Accessories,59,Nevada,Cyan,Summer,West
3525,69,Female,Pants,Clothing,74,Michigan,Silver,Summer,East
